state,county,candidate,party,total_votes,won
New Hampshire,Portsmouth,Joe Biden,DEM,10663,TRUE
New Hampshire,Raymond,Donald Trump,REP,3517,TRUE
New Hampshire,Rye,Joe Biden,DEM,2781,TRUE
New Hampshire,Salem,Donald Trump,REP,9969,TRUE
New Hampshire,Sandown,Donald Trump,REP,2273,TRUE
New Hampshire,Seabrook,Donald Trump,REP,2595,TRUE
New Hampshire,South Hampton,Donald Trump,REP,326,TRUE
New Hampshire,Stratham,Joe Biden,DEM,3306,TRUE
New Hampshire,Windham,Donald Trump,REP,5196,TRUE
New Hampshire,Barrington,Joe Biden,DEM,3142,TRUE
New Hampshire,Dover,Joe Biden,DEM,12508,TRUE
New Hampshire,Durham,Joe Biden,DEM,5970,TRUE
New Hampshire,Farmington,Donald Trump,REP,2000,TRUE
New Hampshire,Lee,Joe Biden,DEM,1957,TRUE
New Hampshire,Madbury,Joe Biden,DEM,824,TRUE
New Hampshire,Middleton,Donald Trump,REP,643,TRUE
New Hampshire,Milton,Donald Trump,REP,1476,TRUE
New Hampshire,New Durham,Donald Trump,REP,1109,TRUE
New Hampshire,Rochester,Donald Trump,REP,8367,TRUE
New Hampshire,Rollinsford,Joe Biden,DEM,951,TRUE
New Hampshire,Somersworth,Joe Biden,DEM,3422,TRUE
New Hampshire,Strafford,Donald Trump,REP,1408,TRUE
New Hampshire,Acworth,Joe Biden,DEM,293,TRUE
New Hampshire,Charlestown,Donald Trump,REP,1239,TRUE
New Hampshire,Claremont,Joe Biden,DEM,2895,TRUE
New Hampshire,Cornish,Joe Biden,DEM,679,TRUE
New Hampshire,Croydon,Donald Trump,REP,319,TRUE
New Hampshire,Goshen,Donald Trump,REP,284,TRUE
New Hampshire,Grantham,Joe Biden,DEM,1669,TRUE
New Hampshire,Langdon,Joe Biden,DEM,206,TRUE
New Hampshire,Lempster,Donald Trump,REP,440,TRUE
New Hampshire,Newport,Donald Trump,REP,1773,TRUE
New Hampshire,Plainfield,Joe Biden,DEM,1135,TRUE
New Hampshire,Springfield,Joe Biden,DEM,437,TRUE
New Hampshire,Sunapee,Joe Biden,DEM,1309,TRUE
New Hampshire,Unity,Donald Trump,REP,531,TRUE
New Hampshire,Washington,Donald Trump,REP,467,TRUE
New Jersey,Atlantic County,Joe Biden,DEM,73808,TRUE
New Jersey,Bergen County,Joe Biden,DEM,285967,TRUE
New Jersey,Burlington County,Joe Biden,DEM,154595,TRUE
New Jersey,Camden County,Joe Biden,DEM,175065,TRUE
New Jersey,Cape May County,Donald Trump,REP,33158,TRUE
New Jersey,Cumberland County,Joe Biden,DEM,32742,TRUE
New Jersey,Essex County,Joe Biden,DEM,266820,TRUE
New Jersey,Gloucester County,Joe Biden,DEM,86702,TRUE
New Jersey,Hudson County,Joe Biden,DEM,181452,TRUE
New Jersey,Hunterdon County,Donald Trump,REP,43153,TRUE
New Jersey,Mercer County,Joe Biden,DEM,122532,TRUE
New Jersey,Middlesex County,Joe Biden,DEM,226250,TRUE
New Jersey,Monmouth County,Donald Trump,REP,191808,TRUE
New Jersey,Morris County,Joe Biden,DEM,153881,TRUE
New Jersey,Ocean County,Donald Trump,REP,217740,TRUE
New Jersey,Passaic County,Joe Biden,DEM,129097,TRUE
New Jersey,Salem County,Donald Trump,REP,18827,TRUE
New Jersey,Somerset County,Joe Biden,DEM,111173,TRUE
New Jersey,Sussex County,Donald Trump,REP,51698,TRUE
New Jersey,Union County,Joe Biden,DEM,170245,TRUE
New Jersey,Warren County,Donald Trump,REP,34769,TRUE
New Mexico,Bernalillo County,Joe Biden,DEM,193757,TRUE
New Mexico,Catron County,Donald Trump,REP,1698,TRUE
New Mexico,Chaves County,Donald Trump,REP,15656,TRUE
New Mexico,Cibola County,Joe Biden,DEM,4745,TRUE
New Mexico,Colfax County,Donald Trump,REP,3271,TRUE
New Mexico,Curry County,Donald Trump,REP,10444,TRUE
New Mexico,De Baca County,Donald Trump,REP,656,TRUE
New Mexico,Do���a Ana County,Joe Biden,DEM,47957,TRUE
New Mexico,Eddy County,Donald Trump,REP,17454,TRUE
New Mexico,Grant County,Joe Biden,DEM,7590,TRUE
New Mexico,Guadalupe County,Joe Biden,DEM,1234,TRUE
New Mexico,Harding County,Donald Trump,REP,319,TRUE
New Mexico,Hidalgo County,Donald Trump,REP,1120,TRUE
New Mexico,Lea County,Donald Trump,REP,16531,TRUE
New Mexico,Lincoln County,Donald Trump,REP,6942,TRUE
New Mexico,Los Alamos County,Joe Biden,DEM,7554,TRUE
New Mexico,Luna County,Donald Trump,REP,4408,TRUE
New Mexico,McKinley County,Joe Biden,DEM,18029,TRUE
New Mexico,Mora County,Joe Biden,DEM,1745,TRUE
New Mexico,Otero County,Donald Trump,REP,14521,TRUE
New Mexico,Quay County,Donald Trump,REP,2634,TRUE
New Mexico,Rio Arriba County,Joe Biden,DEM,10990,TRUE
New Mexico,Roosevelt County,Donald Trump,REP,4634,TRUE
New Mexico,Sandoval County,Joe Biden,DEM,40588,TRUE
New Mexico,San Juan County,Donald Trump,REP,32874,TRUE
New Mexico,San Miguel County,Joe Biden,DEM,7888,TRUE
New Mexico,Santa Fe County,Joe Biden,DEM,62530,TRUE
New Mexico,Sierra County,Donald Trump,REP,3542,TRUE
New Mexico,Socorro County,Joe Biden,DEM,3722,TRUE
New Mexico,Taos County,Joe Biden,DEM,13121,TRUE
New Mexico,Torrance County,Donald Trump,REP,4772,TRUE
New Mexico,Union County,Donald Trump,REP,1388,TRUE
New Mexico,Valencia County,Donald Trump,REP,17364,TRUE
New York,Albany County,Joe Biden,DEM,99474,TRUE
New York,Allegany County,Donald Trump,REP,14135,TRUE
New York,Bronx County,Joe Biden,DEM,355374,TRUE
New York,Broome County,Joe Biden,DEM,47010,TRUE
New York,Cattaraugus County,Donald Trump,REP,22155,TRUE
New York,Cayuga County,Donald Trump,REP,19512,TRUE
New York,Chautauqua County,Donald Trump,REP,34853,TRUE
New York,Chemung County,Donald Trump,REP,21922,TRUE
New York,Chenango County,Donald Trump,REP,13482,TRUE
New York,Clinton County,Joe Biden,DEM,18364,TRUE
New York,Columbia County,Joe Biden,DEM,20386,TRUE
New York,Cortland County,Donald Trump,REP,10789,TRUE
New York,Delaware County,Donald Trump,REP,13387,TRUE
New York,Dutchess County,Joe Biden,DEM,81443,TRUE
New York,Erie County,Joe Biden,DEM,267174,TRUE
New York,Essex County,Joe Biden,DEM,9947,TRUE
New York,Franklin County,Donald Trump,REP,9668,TRUE
New York,Fulton County,Donald Trump,REP,15378,TRUE
New York,Genesee County,Donald Trump,REP,18876,TRUE
New York,Greene County,Donald Trump,REP,14271,TRUE
New York,Hamilton County,Donald Trump,REP,2225,TRUE
New York,Herkimer County,Donald Trump,REP,18870,TRUE
New York,Jefferson County,Donald Trump,REP,25629,TRUE
New York,Kings County,Joe Biden,DEM,703310,TRUE
New York,Lewis County,Donald Trump,REP,8894,TRUE
New York,Livingston County,Donald Trump,REP,18182,TRUE
New York,Madison County,Donald Trump,REP,18408,TRUE
New York,Monroe County,Joe Biden,DEM,225746,TRUE
New York,Montgomery County,Donald Trump,REP,12745,TRUE
New York,Nassau County,Joe Biden,DEM,396504,TRUE
New York,New York County,Joe Biden,DEM,603040,TRUE
New York,Niagara County,Donald Trump,REP,56068,TRUE
New York,Oneida County,Donald Trump,REP,57180,TRUE
New York,Onondaga County,Joe Biden,DEM,138894,TRUE
New York,Ontario County,Donald Trump,REP,29039,TRUE
New York,Orange County,Donald Trump,REP,84996,TRUE
New York,Orleans County,Donald Trump,REP,12126,TRUE
New York,Oswego County,Donald Trump,REP,32138,TRUE
New York,Otsego County,Donald Trump,REP,14382,TRUE
New York,Putnam County,Donald Trump,REP,29283,TRUE
New York,Queens County,Joe Biden,DEM,569038,TRUE
New York,Rensselaer County,Joe Biden,DEM,40969,TRUE
New York,Richmond County,Donald Trump,REP,123320,TRUE
New York,Rockland County,Joe Biden,DEM,75802,TRUE
New York,St. Lawrence County,Donald Trump,REP,24608,TRUE
New York,Saratoga County,Joe Biden,DEM,68471,TRUE
New York,Schenectady County,Joe Biden,DEM,42465,TRUE
New York,Schoharie County,Donald Trump,REP,9903,TRUE
New York,Schuyler County,Donald Trump,REP,5621,TRUE
New York,Seneca County,Donald Trump,REP,8329,TRUE
New York,Steuben County,Donald Trump,REP,29474,TRUE
New York,Suffolk County,Donald Trump,REP,381253,TRUE
New York,Sullivan County,Donald Trump,REP,18665,TRUE
New York,Tioga County,Donald Trump,REP,14791,TRUE
New York,Tompkins County,Joe Biden,DEM,33619,TRUE
New York,Ulster County,Joe Biden,DEM,57970,TRUE
New York,Warren County,Donald Trump,REP,17699,TRUE
New York,Washington County,Donald Trump,REP,15941,TRUE
New York,Wayne County,Donald Trump,REP,26204,TRUE
New York,Westchester County,Joe Biden,DEM,312371,TRUE
New York,Wyoming County,Donald Trump,REP,13898,TRUE
New York,Yates County,Donald Trump,REP,6208,TRUE
North Carolina,Alamance County,Donald Trump,REP,46056,TRUE
North Carolina,Alexander County,Donald Trump,REP,15888,TRUE
North Carolina,Alleghany County,Donald Trump,REP,4527,TRUE
North Carolina,Anson County,Joe Biden,DEM,5789,TRUE
North Carolina,Ashe County,Donald Trump,REP,11451,TRUE
North Carolina,Avery County,Donald Trump,REP,7172,TRUE
North Carolina,Beaufort County,Donald Trump,REP,16437,TRUE
North Carolina,Bertie County,Joe Biden,DEM,5939,TRUE
North Carolina,Bladen County,Donald Trump,REP,9676,TRUE
North Carolina,Brunswick County,Donald Trump,REP,55850,TRUE
North Carolina,Buncombe County,Joe Biden,DEM,96515,TRUE
North Carolina,Burke County,Donald Trump,REP,31019,TRUE
North Carolina,Cabarrus County,Donald Trump,REP,63237,TRUE
North Carolina,Caldwell County,Donald Trump,REP,32119,TRUE
North Carolina,Camden County,Donald Trump,REP,4312,TRUE
North Carolina,Carteret County,Donald Trump,REP,30028,TRUE
North Carolina,Caswell County,Donald Trump,REP,7089,TRUE
North Carolina,Catawba County,Donald Trump,REP,56588,TRUE
North Carolina,Chatham County,Joe Biden,DEM,26787,TRUE
North Carolina,Cherokee County,Donald Trump,REP,12628,TRUE
North Carolina,Chowan County,Donald Trump,REP,4471,TRUE
North Carolina,Clay County,Donald Trump,REP,5112,TRUE
North Carolina,Cleveland County,Donald Trump,REP,33798,TRUE
North Carolina,Columbus County,Donald Trump,REP,16832,TRUE
North Carolina,Craven County,Donald Trump,REP,31032,TRUE
North Carolina,Cumberland County,Joe Biden,DEM,84469,TRUE
North Carolina,Currituck County,Donald Trump,REP,11657,TRUE
North Carolina,Dare County,Donald Trump,REP,13938,TRUE
North Carolina,Davidson County,Donald Trump,REP,64658,TRUE
North Carolina,Davie County,Donald Trump,REP,18228,TRUE
North Carolina,Duplin County,Donald Trump,REP,13793,TRUE
North Carolina,Durham County,Joe Biden,DEM,144688,TRUE
North Carolina,Edgecombe County,Joe Biden,DEM,16089,TRUE
North Carolina,Forsyth County,Joe Biden,DEM,113033,TRUE
North Carolina,Franklin County,Donald Trump,REP,20901,TRUE
North Carolina,Gaston County,Donald Trump,REP,73033,TRUE
North Carolina,Gates County,Donald Trump,REP,3367,TRUE
North Carolina,Graham County,Donald Trump,REP,3710,TRUE
North Carolina,Granville County,Donald Trump,REP,16647,TRUE
North Carolina,Greene County,Donald Trump,REP,4874,TRUE
North Carolina,Guilford County,Joe Biden,DEM,173086,TRUE
North Carolina,Halifax County,Joe Biden,DEM,15545,TRUE
North Carolina,Harnett County,Donald Trump,REP,35177,TRUE
North Carolina,Haywood County,Donald Trump,REP,22834,TRUE
North Carolina,Henderson County,Donald Trump,REP,40032,TRUE
North Carolina,Hertford County,Joe Biden,DEM,7097,TRUE
North Carolina,Hoke County,Joe Biden,DEM,11804,TRUE
North Carolina,Hyde County,Donald Trump,REP,1418,TRUE
North Carolina,Iredell County,Donald Trump,REP,67010,TRUE
North Carolina,Jackson County,Donald Trump,REP,11356,TRUE
North Carolina,Johnston County,Donald Trump,REP,68353,TRUE
North Carolina,Jones County,Donald Trump,REP,3280,TRUE
North Carolina,Lee County,Donald Trump,REP,16469,TRUE
North Carolina,Lenoir County,Donald Trump,REP,14590,TRUE
North Carolina,Lincoln County,Donald Trump,REP,36341,TRUE
North Carolina,McDowell County,Donald Trump,REP,16883,TRUE
North Carolina,Macon County,Donald Trump,REP,14211,TRUE
North Carolina,Madison County,Donald Trump,REP,7979,TRUE
North Carolina,Martin County,Donald Trump,REP,6532,TRUE
North Carolina,Mecklenburg County,Joe Biden,DEM,378107,TRUE
North Carolina,Mitchell County,Donald Trump,REP,7090,TRUE
North Carolina,Montgomery County,Donald Trump,REP,8411,TRUE
North Carolina,Moore County,Donald Trump,REP,36764,TRUE
North Carolina,Nash County,Joe Biden,DEM,25947,TRUE
North Carolina,New Hanover County,Joe Biden,DEM,66138,TRUE
North Carolina,Northampton County,Joe Biden,DEM,6069,TRUE
North Carolina,Onslow County,Donald Trump,REP,46078,TRUE
North Carolina,Orange County,Joe Biden,DEM,63594,TRUE
North Carolina,Pamlico County,Donald Trump,REP,4849,TRUE
North Carolina,Pasquotank County,Joe Biden,DEM,9832,TRUE
North Carolina,Pender County,Donald Trump,REP,21956,TRUE
North Carolina,Perquimans County,Donald Trump,REP,4903,TRUE
North Carolina,Person County,Donald Trump,REP,13184,TRUE
North Carolina,Pitt County,Joe Biden,DEM,47252,TRUE
North Carolina,Polk County,Donald Trump,REP,7689,TRUE
North Carolina,Randolph County,Donald Trump,REP,56894,TRUE
North Carolina,Richmond County,Donald Trump,REP,11830,TRUE
North Carolina,Robeson County,Donald Trump,REP,27806,TRUE
North Carolina,Rockingham County,Donald Trump,REP,31301,TRUE
North Carolina,Rowan County,Donald Trump,REP,49297,TRUE
North Carolina,Rutherford County,Donald Trump,REP,24891,TRUE
North Carolina,Sampson County,Donald Trump,REP,17411,TRUE
North Carolina,Scotland County,Donald Trump,REP,7473,TRUE
North Carolina,Stanly County,Donald Trump,REP,25458,TRUE
North Carolina,Stokes County,Donald Trump,REP,20142,TRUE
North Carolina,Surry County,Donald Trump,REP,27538,TRUE
North Carolina,Swain County,Donald Trump,REP,4161,TRUE
North Carolina,Transylvania County,Donald Trump,REP,11636,TRUE
North Carolina,Tyrrell County,Donald Trump,REP,1044,TRUE
North Carolina,Union County,Donald Trump,REP,80382,TRUE
North Carolina,Vance County,Joe Biden,DEM,12431,TRUE
North Carolina,Wake County,Joe Biden,DEM,393336,TRUE
North Carolina,Warren County,Joe Biden,DEM,6400,TRUE
North Carolina,Washington County,Joe Biden,DEM,3396,TRUE
North Carolina,Watauga County,Joe Biden,DEM,17122,TRUE
North Carolina,Wayne County,Donald Trump,REP,30709,TRUE
North Carolina,Wilkes County,Donald Trump,REP,27592,TRUE
North Carolina,Wilson County,Joe Biden,DEM,20754,TRUE
North Carolina,Yadkin County,Donald Trump,REP,15933,TRUE
North Carolina,Yancey County,Donald Trump,REP,7516,TRUE
North Dakota,Adams County,Donald Trump,REP,981,TRUE
North Dakota,Barnes County,Donald Trump,REP,3568,TRUE
North Dakota,Benson County,Donald Trump,REP,1094,TRUE
North Dakota,Billings County,Donald Trump,REP,541,TRUE
North Dakota,Bottineau County,Donald Trump,REP,2575,TRUE
North Dakota,Bowman County,Donald Trump,REP,1395,TRUE
North Dakota,Burke County,Donald Trump,REP,994,TRUE
North Dakota,Burleigh County,Donald Trump,REP,34744,TRUE
North Dakota,Cass County,Donald Trump,REP,42619,TRUE
North Dakota,Cavalier County,Donald Trump,REP,1499,TRUE
North Dakota,Dickey County,Donald Trump,REP,1742,TRUE
North Dakota,Divide County,Donald Trump,REP,904,TRUE
North Dakota,Dunn County,Donald Trump,REP,1951,TRUE
North Dakota,Eddy County,Donald Trump,REP,854,TRUE
North Dakota,Emmons County,Donald Trump,REP,1738,TRUE
North Dakota,Foster County,Donald Trump,REP,1362,TRUE
North Dakota,Golden Valley County,Donald Trump,REP,871,TRUE
North Dakota,Grand Forks County,Donald Trump,REP,16987,TRUE
North Dakota,Grant County,Donald Trump,REP,1145,TRUE
North Dakota,Griggs County,Donald Trump,REP,907,TRUE
North Dakota,Hettinger County,Donald Trump,REP,1091,TRUE
North Dakota,Kidder County,Donald Trump,REP,1215,TRUE
North Dakota,LaMoure County,Donald Trump,REP,1645,TRUE
North Dakota,Logan County,Donald Trump,REP,930,TRUE
North Dakota,McHenry County,Donald Trump,REP,2364,TRUE
North Dakota,McIntosh County,Donald Trump,REP,1153,TRUE
North Dakota,McKenzie County,Donald Trump,REP,4482,TRUE
North Dakota,McLean County,Donald Trump,REP,4198,TRUE
North Dakota,Mercer County,Donald Trump,REP,3856,TRUE
North Dakota,Morton County,Donald Trump,REP,12243,TRUE
North Dakota,Mountrail County,Donald Trump,REP,2824,TRUE
North Dakota,Nelson County,Donald Trump,REP,1141,TRUE
North Dakota,Oliver County,Donald Trump,REP,918,TRUE
North Dakota,Pembina County,Donald Trump,REP,2460,TRUE
North Dakota,Pierce County,Donald Trump,REP,1585,TRUE
North Dakota,Ramsey County,Donald Trump,REP,3577,TRUE
North Dakota,Ransom County,Donald Trump,REP,1418,TRUE
North Dakota,Renville County,Donald Trump,REP,1065,TRUE
North Dakota,Richland County,Donald Trump,REP,5072,TRUE
North Dakota,Rolette County,Joe Biden,DEM,2482,TRUE
North Dakota,Sargent County,Donald Trump,REP,1266,TRUE
North Dakota,Sheridan County,Donald Trump,REP,688,TRUE
North Dakota,Sioux County,Joe Biden,DEM,804,TRUE
North Dakota,Slope County,Donald Trump,REP,380,TRUE
North Dakota,Stark County,Donald Trump,REP,12110,TRUE
North Dakota,Steele County,Donald Trump,REP,652,TRUE
North Dakota,Stutsman County,Donald Trump,REP,6994,TRUE
North Dakota,Towner County,Donald Trump,REP,830,TRUE
North Dakota,Traill County,Donald Trump,REP,2522,TRUE
North Dakota,Walsh County,Donald Trump,REP,3324,TRUE
North Dakota,Ward County,Donald Trump,REP,19974,TRUE
North Dakota,Wells County,Donald Trump,REP,1893,TRUE
North Dakota,Williams County,Donald Trump,REP,11739,TRUE
Ohio,Adams County,Donald Trump,REP,9870,TRUE
Ohio,Allen County,Donald Trump,REP,33116,TRUE
Ohio,Ashland County,Donald Trump,REP,19407,TRUE
Ohio,Ashtabula County,Donald Trump,REP,26890,TRUE
Ohio,Athens County,Joe Biden,DEM,14772,TRUE
Ohio,Auglaize County,Donald Trump,REP,20798,TRUE
Ohio,Belmont County,Donald Trump,REP,23560,TRUE
Ohio,Brown County,Donald Trump,REP,16480,TRUE
Ohio,Butler County,Donald Trump,REP,114392,TRUE
Ohio,Carroll County,Donald Trump,REP,10745,TRUE
Ohio,Champaign County,Donald Trump,REP,14589,TRUE
Ohio,Clark County,Donald Trump,REP,39032,TRUE
Ohio,Clermont County,Donald Trump,REP,74570,TRUE
Ohio,Clinton County,Donald Trump,REP,15488,TRUE
Ohio,Columbiana County,Donald Trump,REP,35726,TRUE
Ohio,Coshocton County,Donald Trump,REP,12325,TRUE
Ohio,Crawford County,Donald Trump,REP,15436,TRUE
Ohio,Cuyahoga County,Joe Biden,DEM,416176,TRUE
Ohio,Darke County,Donald Trump,REP,22004,TRUE
Ohio,Defiance County,Donald Trump,REP,13038,TRUE
Ohio,Delaware County,Donald Trump,REP,66356,TRUE
Ohio,Erie County,Donald Trump,REP,22160,TRUE
Ohio,Fairfield County,Donald Trump,REP,50797,TRUE
Ohio,Fayette County,Donald Trump,REP,9473,TRUE
Ohio,Franklin County,Joe Biden,DEM,409144,TRUE
Ohio,Fulton County,Donald Trump,REP,15731,TRUE
Ohio,Gallia County,Donald Trump,REP,10645,TRUE
Ohio,Geauga County,Donald Trump,REP,34143,TRUE
Ohio,Greene County,Donald Trump,REP,52072,TRUE
Ohio,Guernsey County,Donald Trump,REP,13407,TRUE
Ohio,Hamilton County,Joe Biden,DEM,246266,TRUE
Ohio,Hancock County,Donald Trump,REP,26310,TRUE
Ohio,Hardin County,Donald Trump,REP,9949,TRUE
Ohio,Harrison County,Donald Trump,REP,5792,TRUE
Ohio,Henry County,Donald Trump,REP,10479,TRUE
Ohio,Highland County,Donald Trump,REP,15678,TRUE
Ohio,Hocking County,Donald Trump,REP,9737,TRUE
Ohio,Holmes County,Donald Trump,REP,10796,TRUE
Ohio,Huron County,Donald Trump,REP,18956,TRUE
Ohio,Jackson County,Donald Trump,REP,11309,TRUE
Ohio,Jefferson County,Donald Trump,REP,22828,TRUE
Ohio,Knox County,Donald Trump,REP,22340,TRUE
Ohio,Lake County,Donald Trump,REP,73278,TRUE
Ohio,Lawrence County,Donald Trump,REP,20306,TRUE
Ohio,Licking County,Donald Trump,REP,59514,TRUE
Ohio,Logan County,Donald Trump,REP,17964,TRUE
Ohio,Lorain County,Donald Trump,REP,79520,TRUE
Ohio,Lucas County,Joe Biden,DEM,115411,TRUE
Ohio,Madison County,Donald Trump,REP,13835,TRUE
Ohio,Mahoning County,Donald Trump,REP,59903,TRUE
Ohio,Marion County,Donald Trump,REP,19023,TRUE
Ohio,Medina County,Donald Trump,REP,64598,TRUE
Ohio,Meigs County,Donald Trump,REP,8316,TRUE
Ohio,Mercer County,Donald Trump,REP,19452,TRUE
Ohio,Miami County,Donald Trump,REP,41371,TRUE
Ohio,Monroe County,Donald Trump,REP,5463,TRUE
Ohio,Montgomery County,Joe Biden,DEM,135064,TRUE
Ohio,Morgan County,Donald Trump,REP,5041,TRUE
Ohio,Morrow County,Donald Trump,REP,14077,TRUE
Ohio,Muskingum County,Donald Trump,REP,27867,TRUE
Ohio,Noble County,Donald Trump,REP,5135,TRUE
Ohio,Ottawa County,Donald Trump,REP,14628,TRUE
Ohio,Paulding County,Donald Trump,REP,7086,TRUE
Ohio,Perry County,Donald Trump,REP,12357,TRUE
Ohio,Pickaway County,Donald Trump,REP,20593,TRUE
Ohio,Pike County,Donald Trump,REP,9157,TRUE
Ohio,Portage County,Donald Trump,REP,45990,TRUE
Ohio,Preble County,Donald Trump,REP,17022,TRUE
Ohio,Putnam County,Donald Trump,REP,16412,TRUE
Ohio,Richland County,Donald Trump,REP,41472,TRUE
Ohio,Ross County,Donald Trump,REP,22278,TRUE
Ohio,Sandusky County,Donald Trump,REP,18896,TRUE
Ohio,Scioto County,Donald Trump,REP,22609,TRUE
Ohio,Seneca County,Donald Trump,REP,17086,TRUE
Ohio,Shelby County,Donald Trump,REP,20422,TRUE
Ohio,Stark County,Donald Trump,REP,111097,TRUE
Ohio,Summit County,Joe Biden,DEM,151668,TRUE
Ohio,Trumbull County,Donald Trump,REP,55194,TRUE
Ohio,Tuscarawas County,Donald Trump,REP,30458,TRUE
Ohio,Union County,Donald Trump,REP,21669,TRUE
Ohio,Van Wert County,Donald Trump,REP,11650,TRUE
Ohio,Vinton County,Donald Trump,REP,4632,TRUE
Ohio,Warren County,Donald Trump,REP,87988,TRUE
Ohio,Washington County,Donald Trump,REP,22307,TRUE
Ohio,Wayne County,Donald Trump,REP,36759,TRUE
Ohio,Williams County,Donald Trump,REP,13452,TRUE
Ohio,Wood County,Donald Trump,REP,35757,TRUE
Ohio,Wyandot County,Donald Trump,REP,8462,TRUE
Oklahoma,Adair County,Donald Trump,REP,5585,TRUE
Oklahoma,Alfalfa County,Donald Trump,REP,1978,TRUE
Oklahoma,Atoka County,Donald Trump,REP,4557,TRUE
Oklahoma,Beaver County,Donald Trump,REP,1968,TRUE
Oklahoma,Beckham County,Donald Trump,REP,6767,TRUE
Oklahoma,Blaine County,Donald Trump,REP,3136,TRUE
Oklahoma,Bryan County,Donald Trump,REP,12344,TRUE
Oklahoma,Caddo County,Donald Trump,REP,7013,TRUE
Oklahoma,Canadian County,Donald Trump,REP,43550,TRUE
Oklahoma,Carter County,Donald Trump,REP,14699,TRUE
Oklahoma,Cherokee County,Donald Trump,REP,11223,TRUE
Oklahoma,Choctaw County,Donald Trump,REP,4698,TRUE
Oklahoma,Cimarron County,Donald Trump,REP,970,TRUE
Oklahoma,Cleveland County,Donald Trump,REP,66677,TRUE
Oklahoma,Coal County,Donald Trump,REP,2091,TRUE
Oklahoma,Comanche County,Donald Trump,REP,20905,TRUE
Oklahoma,Cotton County,Donald Trump,REP,2117,TRUE
Oklahoma,Craig County,Donald Trump,REP,4686,TRUE
Oklahoma,Creek County,Donald Trump,REP,23294,TRUE
Oklahoma,Custer County,Donald Trump,REP,8060,TRUE
Oklahoma,Delaware County,Donald Trump,REP,13557,TRUE
Oklahoma,Dewey County,Donald Trump,REP,2124,TRUE
Oklahoma,Ellis County,Donald Trump,REP,1688,TRUE
Oklahoma,Garfield County,Donald Trump,REP,16970,TRUE
Oklahoma,Garvin County,Donald Trump,REP,8878,TRUE
Oklahoma,Grady County,Donald Trump,REP,18538,TRUE
Oklahoma,Grant County,Donald Trump,REP,1916,TRUE
Oklahoma,Greer County,Donald Trump,REP,1605,TRUE
Oklahoma,Harmon County,Donald Trump,REP,747,TRUE
Oklahoma,Harper County,Donald Trump,REP,1327,TRUE
Oklahoma,Haskell County,Donald Trump,REP,4165,TRUE
Oklahoma,Hughes County,Donald Trump,REP,3875,TRUE
Oklahoma,Jackson County,Donald Trump,REP,6392,TRUE
Oklahoma,Jefferson County,Donald Trump,REP,2026,TRUE
Oklahoma,Johnston County,Donald Trump,REP,3441,TRUE
Oklahoma,Kay County,Donald Trump,REP,12834,TRUE
Oklahoma,Kingfisher County,Donald Trump,REP,5521,TRUE
Oklahoma,Kiowa County,Donald Trump,REP,2673,TRUE
Oklahoma,Latimer County,Donald Trump,REP,3437,TRUE
Oklahoma,Le Flore County,Donald Trump,REP,15213,TRUE
Oklahoma,Lincoln County,Donald Trump,REP,12013,TRUE
Oklahoma,Logan County,Donald Trump,REP,15608,TRUE
Oklahoma,Love County,Donald Trump,REP,3305,TRUE
Oklahoma,McClain County,Donald Trump,REP,15295,TRUE
Oklahoma,McCurtain County,Donald Trump,REP,9485,TRUE
Oklahoma,McIntosh County,Donald Trump,REP,6172,TRUE
Oklahoma,Major County,Donald Trump,REP,3084,TRUE
Oklahoma,Marshall County,Donald Trump,REP,4891,TRUE
Oklahoma,Mayes County,Donald Trump,REP,12749,TRUE
Oklahoma,Murray County,Donald Trump,REP,4612,TRUE
Oklahoma,Muskogee County,Donald Trump,REP,16526,TRUE
Oklahoma,Noble County,Donald Trump,REP,3821,TRUE
Oklahoma,Nowata County,Donald Trump,REP,3610,TRUE
Oklahoma,Okfuskee County,Donald Trump,REP,3058,TRUE
Oklahoma,Oklahoma County,Donald Trump,REP,145050,TRUE
Oklahoma,Okmulgee County,Donald Trump,REP,9668,TRUE
Oklahoma,Osage County,Donald Trump,REP,14121,TRUE
Oklahoma,Ottawa County,Donald Trump,REP,8545,TRUE
Oklahoma,Pawnee County,Donald Trump,REP,5267,TRUE
Oklahoma,Payne County,Donald Trump,REP,17813,TRUE
Oklahoma,Pittsburg County,Donald Trump,REP,13851,TRUE
Oklahoma,Pontotoc County,Donald Trump,REP,10805,TRUE
Oklahoma,Pottawatomie County,Donald Trump,REP,20240,TRUE
Oklahoma,Pushmataha County,Donald Trump,REP,4016,TRUE
Oklahoma,Roger Mills County,Donald Trump,REP,1629,TRUE
Oklahoma,Rogers County,Donald Trump,REP,34031,TRUE
Oklahoma,Seminole County,Donald Trump,REP,6011,TRUE
Oklahoma,Sequoyah County,Donald Trump,REP,12113,TRUE
Oklahoma,Stephens County,Donald Trump,REP,15560,TRUE
Oklahoma,Texas County,Donald Trump,REP,4505,TRUE
Oklahoma,Tillman County,Donald Trump,REP,2076,TRUE
Oklahoma,Tulsa County,Donald Trump,REP,150574,TRUE
Oklahoma,Wagoner County,Donald Trump,REP,26165,TRUE
Oklahoma,Washington County,Donald Trump,REP,17076,TRUE
Oklahoma,Washita County,Donald Trump,REP,4086,TRUE
